account_id,company_name,industry,region,country,segment,employees,contract_start_date,tenure_months,contract_type,arr_usd,licensed_seats,active_seats,seat_utilization,modules_adopted,modules_list,uses_enlighten_ai,digital_channels_enabled,digital_channel_share_pct,monthly_interactions,usage_trend_pct,avg_login_freq_per_week,onboarding_completed,time_to_value_days,csm_assigned,qbrs_last_12m,support_tickets_90d,critical_incidents_12m,avg_csat,nps_last,discount_pct,price_increase_at_renewal_pct,days_payment_overdue,expansion_arr_usd,health_score,churn_risk_score,status,churned,churn_date,churn_reason
CX-100296,Atlas Networks,Technology / SaaS,EMEA,South Africa,SMB,32,2024-09-22,21,Annual,54100,57,53,0.93,3,ACD (Omnichannel Routing); Feedback Management; Recording & Compliance,No,No,1.0,30102,13.2,6.3,Yes,37,Kenji Watanabe,2,12,0,3.36,10,32.8,0,0,0,59,38,Active,0,,
CX-100297,Sable Energy,Financial Services,North America,Canada,SMB,112,2026-03-23,3,Annual,30900,27,22,0.815,3,Feedback Management; IVR / Voice; Quality Management,No,No,1.7,5116,17.8,3.3,Yes,20,Liam O'Brien,2,21,0,4.19,3,4.7,0,0,3100,53,40,Active,0,,
CX-100298,Atlas Stores,Financial Services,North America,Canada,Mid-Market,1205,2020-06-25,72,Multi-Year,166700,171,89,0.52,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); IVR / Voice; Recording & Compliance,Yes,No,6.0,18115,18.4,3.0,Yes,70,Aisha Khan,2,7,0,4.87,9,30.6,0,0,0,78,18,Active,0,,
CX-100299,Horizon Stores,Public Sector,North America,United States,Mid-Market,1490,2024-09-22,21,Annual,270700,229,132,0.576,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Interaction Analytics; Performance Management; Workforce Management (WFM),No,Yes,63.1,40626,-1.8,6.2,No,108,Liam O'Brien,2,0,1,2.96,2,7.8,8.3,0,54100,47,53,Churned,1,2025-02-25,Poor support experience
CX-100300,Crimson Telecom,Healthcare,North America,United States,SMB,92,2019-09-25,81,Multi-Year,39300,37,29,0.784,2,Digital Channels (Chat/Email/Social); Interaction Analytics,No,Yes,61.8,11867,-4.8,5.2,No,121,Diego Alvarez,2,16,3,3.43,8,30.2,4.9,0,3900,29,63,Active,0,,
CX-100301,Meridian Financial,Financial Services,EMEA,Germany,SMB,203,2023-08-24,34,Annual,19800,20,14,0.7,2,ACD (Omnichannel Routing); Quality Management,No,No,2.9,8211,7.6,4.7,Yes,51,Kenji Watanabe,4,14,1,4.22,7,19.0,2.3,0,0,68,32,Active,0,,
CX-100302,Tidewater Networks,Insurance,EMEA,Germany,Enterprise,82790,2025-04-23,14,Monthly,3640600,3850,2325,0.604,2,Feedback Management; IVR / Voice,No,No,6.0,1189908,-14.5,3.5,Yes,60,Diego Alvarez,3,13,0,4.13,9,19.7,25.0,0,0,59,49,Active,0,,
CX-100303,Vantage Brands,Retail,North America,United States,Mid-Market,2405,2021-09-24,57,Annual,137100,131,87,0.664,3,ACD (Omnichannel Routing); Performance Management; Quality Management,No,No,5.0,40697,19.7,2.5,Yes,51,Kenji Watanabe,1,18,0,5.0,5,11.8,0,51,0,63,32,Active,0,,
CX-100304,Cascade Resorts,Technology / SaaS,North America,United States,Mid-Market,2279,2023-08-24,34,Annual,215800,250,151,0.604,4,Feedback Management; IVR / Voice; Interaction Analytics; Workforce Management (WFM),No,No,0.6,39247,-5.4,6.1,Yes,49,Noa Cohen,3,17,0,5.0,5,34.8,11.7,0,10800,75,31,Active,0,,
CX-100305,Sequoia Partners,Technology / SaaS,EMEA,South Africa,SMB,70,2022-11-23,43,Annual,23700,17,14,0.824,1,IVR / Voice,No,No,6.5,8178,1.0,4.8,Yes,32,Unassigned,0,5,0,4.15,6,5.5,0,0,-2400,93,15,Active,0,,
CX-100306,Cobalt Airlines,Telecom,North America,United States,SMB,191,2023-08-24,34,Annual,61100,42,42,1.0,1,Quality Management,No,No,1.7,8775,-15.9,1.0,Yes,47,Unassigned,0,20,1,3.89,2,16.9,4.4,0,0,56,44,Churned,1,2026-01-09,Poor support experience
CX-100307,Sequoia Retail Co,Public Sector,North America,Canada,Enterprise,65245,2022-08-24,46,Annual,2205400,2308,1000,0.433,5,Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Quality Management; Workforce Management (WFM),Yes,No,1.6,344248,-7.5,3.9,Yes,63,Liam O'Brien,1,14,0,3.72,2,2.5,0,0,441100,51,43,Active,0,,
CX-100308,Onyx Stores,Insurance,APAC,Singapore,Enterprise,86295,2020-09-24,69,Multi-Year,762700,909,626,0.689,6,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Interaction Analytics; Quality Management,Yes,Yes,34.5,354762,-8.2,5.9,Yes,21,Sofia Marin,0,19,0,4.13,5,16.9,2.2,37,76300,62,40,Active,0,,
CX-100309,Brightline Partners,Technology / SaaS,APAC,India,SMB,43,2024-09-22,21,Monthly,40600,32,28,0.875,2,Digital Channels (Chat/Email/Social); Feedback Management,No,Yes,42.3,10506,-2.4,5.3,Yes,37,Aisha Khan,1,6,0,3.93,1,0.6,6.0,36,8100,55,39,Active,0,,
CX-100310,Vertex Industries,Financial Services,North America,United States,Mid-Market,2402,2024-11-22,19,Monthly,62800,63,53,0.841,2,Performance Management; Quality Management,No,No,0.2,14318,15.5,3.9,Yes,27,Dana Levi,2,12,0,4.04,4,17.3,3.0,0,0,62,39,Active,0,,
CX-100311,Cobalt Group,Retail,North America,United States,Mid-Market,2735,2022-04-24,50,Annual,393000,398,325,0.817,2,Feedback Management; IVR / Voice,No,No,2.8,205042,-2.1,0.4,Yes,58,Aisha Khan,1,8,0,3.83,2,24.0,6.8,2,0,92,18,Active,0,,
CX-100312,Sequoia Networks,Public Sector,EMEA,South Africa,Mid-Market,1692,2023-11-23,31,Annual,411900,372,151,0.406,3,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Quality Management,Yes,No,0.9,66184,7.0,4.3,Yes,39,Noa Cohen,2,13,0,3.44,8,26.7,0,0,82400,58,40,Active,0,,
CX-100313,Pinnacle Brands,Hospitality,EMEA,France,SMB,101,2023-06-24,36,Multi-Year,12700,12,8,0.667,3,Feedback Management; IVR / Voice; Recording & Compliance,No,No,2.9,2441,18.1,3.5,Yes,42,Sofia Marin,1,1,0,4.86,9,25.6,0,0,600,85,22,Active,0,,
CX-100314,Apex Industries,Financial Services,EMEA,Germany,SMB,125,2025-07-23,11,Monthly,31500,33,18,0.545,5,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Interaction Analytics; Performance Management; Workforce Management (WFM),Yes,No,4.9,11451,-10.2,4.4,Yes,57,Unassigned,0,9,3,3.68,7,19.2,12.4,0,0,20,78,Active,0,,
CX-100315,Northwind Networks,Utilities,EMEA,Germany,Mid-Market,1763,2023-11-23,31,Annual,200900,224,140,0.625,2,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social),No,Yes,42.6,90145,10.3,0.8,Yes,29,Unassigned,0,6,0,4.63,10,22.6,0,0,0,71,31,Active,0,,
CX-100316,Apex Health Systems,Healthcare,North America,United States,Enterprise,34697,2023-10-24,32,Multi-Year,2343400,2223,1795,0.807,4,ACD (Omnichannel Routing); Performance Management; Quality Management; Workforce Management (WFM),No,No,0.7,958540,1.3,0.3,Yes,69,Kenji Watanabe,4,7,1,3.34,7,4.4,14.4,6,0,67,27,Active,0,,
CX-100317,Nimbus Solutions,Telecom,North America,United States,SMB,231,2025-01-22,17,Monthly,81800,59,39,0.661,1,Performance Management,No,No,3.7,19053,-6.5,5.3,Yes,40,Unassigned,0,2,0,4.03,2,20.5,7.7,0,-8200,69,32,Active,0,,
CX-100318,Cascade Logistics,Telecom,APAC,Australia,Mid-Market,1382,2025-03-23,15,Annual,354200,334,243,0.728,3,Enlighten AI (Copilot / Autopilot); Feedback Management; Workforce Management (WFM),Yes,No,6.0,57304,0.8,1.9,Yes,64,Noa Cohen,2,15,3,3.34,1,19.3,0,0,0,62,43,Churned,1,2025-07-19,Reliability / outages
CX-100319,Beacon Industries,Financial Services,North America,United States,Mid-Market,1887,2026-03-23,3,Monthly,214300,231,158,0.684,4,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Quality Management; Recording & Compliance,Yes,Yes,12.7,101867,17.8,2.2,Yes,59,Tom Fischer,1,22,3,3.64,10,34.3,6.0,0,-21400,40,69,Churned,1,2026-05-03,Reliability / outages
CX-100320,Falcon Energy,Telecom,LATAM,Mexico,Mid-Market,1484,2021-09-24,57,Annual,161100,195,195,1.0,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); IVR / Voice; Interaction Analytics,Yes,No,3.6,83165,-11.1,1.4,Yes,43,Sofia Marin,1,0,0,3.94,5,4.7,16.9,14,-16100,83,15,Active,0,,
CX-100321,Keystone Communications,Hospitality,North America,Canada,Mid-Market,2769,2022-12-24,42,Annual,204500,224,156,0.696,3,Performance Management; Quality Management; Workforce Management (WFM),No,No,7.3,39007,6.9,6.2,Yes,35,Diego Alvarez,1,22,1,3.23,1,4.1,0,14,10200,45,50,Active,0,,
CX-100322,Tidewater Industries,Financial Services,North America,United States,Enterprise,39994,2022-12-24,42,Annual,3219200,3657,2180,0.596,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Interaction Analytics; Performance Management; Recording & Compliance,No,Yes,56.7,747498,-13.9,0.9,Yes,46,Liam O'Brien,1,9,0,2.91,1,32.9,6.0,4,321900,63,34,Active,0,,
CX-100323,Atlas Telecom,Insurance,North America,Canada,Mid-Market,682,2020-02-24,76,Multi-Year,148800,134,85,0.634,2,Feedback Management; IVR / Voice,No,No,1.7,44094,-25.9,1.8,Yes,21,Unassigned,0,12,1,3.59,9,4.7,21.6,0,0,31,61,Active,0,,
CX-100324,Horizon Financial,Telecom,EMEA,South Africa,SMB,93,2023-12-23,30,Annual,33700,25,22,0.88,5,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Interaction Analytics; Quality Management; Recording & Compliance,Yes,No,2.1,11549,15.1,4.8,No,179,Tom Fischer,2,12,1,3.77,3,29.1,11.0,0,1700,57,41,Active,0,,
CX-100325,Apex Group,Telecom,North America,Canada,SMB,268,2026-02-21,4,Annual,24900,22,9,0.409,3,Enlighten AI (Copilot / Autopilot); IVR / Voice; Performance Management,Yes,No,3.0,3785,0.3,1.4,Yes,59,Diego Alvarez,4,12,0,4.06,7,9.9,0,0,0,69,34,Active,0,,
CX-100326,Sable Communications,Telecom,North America,Canada,Mid-Market,2068,2025-09-22,9,Annual,314400,261,152,0.582,5,Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Quality Management,No,No,7.0,61514,32.8,4.0,Yes,30,Dana Levi,1,3,0,3.97,5,8.2,22.7,106,-31400,67,28,Active,0,,
CX-100327,Sable Health Systems,Hospitality,North America,United States,Enterprise,29888,2021-05-25,61,Multi-Year,341400,451,109,0.242,6,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Quality Management,Yes,Yes,58.0,70148,18.3,2.5,Yes,22,Sofia Marin,1,8,0,3.7,9,15.6,7.6,0,-34100,65,37,Active,0,,
CX-100328,Ironwood Holdings,Insurance,North America,United States,SMB,228,2024-07-23,23,Annual,32000,24,19,0.792,1,Feedback Management,No,No,2.8,8731,-13.7,4.8,Yes,68,Sofia Marin,1,6,0,3.93,0,1.2,6.6,0,0,89,17,Active,0,,
CX-100329,Pioneer Brands,Healthcare,LATAM,Mexico,Mid-Market,2976,2023-09-23,33,Multi-Year,272800,333,324,0.973,4,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Performance Management; Workforce Management (WFM),No,Yes,26.9,128729,0.2,6.3,Yes,70,Unassigned,0,9,0,4.16,7,12.8,12.5,0,0,85,24,Active,0,,
CX-100330,Brightline Mutual,Financial Services,North America,United States,Enterprise,22408,2022-11-23,43,Annual,389400,448,270,0.603,6,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Interaction Analytics; Performance Management; Recording & Compliance,Yes,Yes,23.7,84135,-9.9,4.8,Yes,33,Noa Cohen,0,21,0,3.54,1,0.1,3.7,79,0,50,53,Active,0,,
CX-100331,Horizon Industries,Technology / SaaS,North America,United States,Mid-Market,1134,2024-02-22,28,Multi-Year,194300,168,168,1.0,3,Feedback Management; Recording & Compliance; Workforce Management (WFM),No,No,4.4,77660,5.8,3.5,Yes,70,Dana Levi,1,18,0,4.65,7,25.6,0,15,0,98,9,Active,0,,
CX-100332,Aurora Logistics,Financial Services,EMEA,South Africa,Mid-Market,1053,2024-10-22,20,Annual,277500,260,203,0.781,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); IVR / Voice; Interaction Analytics; Performance Management,No,Yes,21.5,36904,-5.6,4.8,Yes,21,Dana Levi,2,9,0,3.35,6,2.1,0,0,-27800,66,30,Active,0,,
CX-100333,Beacon Insurance,Healthcare,North America,Canada,SMB,159,2022-03-25,51,Annual,32100,22,12,0.545,5,Digital Channels (Chat/Email/Social); Feedback Management; Interaction Analytics; Performance Management; Recording & Compliance,No,Yes,61.8,5797,19.6,3.2,Yes,59,Unassigned,0,6,1,3.15,1,16.0,0,0,0,47,58,Active,0,,
CX-100334,Ironwood Insurance,Retail,APAC,Singapore,Enterprise,21348,2026-01-21,5,Multi-Year,2553300,2604,1118,0.429,3,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Quality Management,Yes,No,1.8,621447,20.4,5.0,Yes,36,Aisha Khan,1,17,4,4.49,3,18.0,5.0,15,0,41,50,Active,0,,
CX-100335,Tidewater Industries,Hospitality,APAC,Japan,SMB,231,2025-06-23,12,Multi-Year,69300,56,43,0.768,3,Quality Management; Recording & Compliance; Workforce Management (WFM),No,No,6.8,17227,-24.3,5.0,No,180,Unassigned,0,15,0,4.5,7,30.0,4.1,16,-6900,65,33,Churned,1,2026-01-17,Seasonal seat downsizing
CX-100336,Sable Energy,Retail,North America,United States,Mid-Market,1038,2024-05-23,25,Annual,320400,397,269,0.678,2,Interaction Analytics; Workforce Management (WFM),No,No,1.7,143771,24.1,5.2,Yes,44,Priya Nair,0,11,0,4.09,1,15.0,7.3,0,64100,72,30,Active,0,,
CX-100337,Lumen Communications,Healthcare,EMEA,South Africa,Mid-Market,1830,2023-10-24,32,Annual,317400,253,162,0.64,2,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social),No,Yes,39.1,68042,-30.6,1.3,Yes,61,Liam O'Brien,3,0,2,4.83,10,0.4,4.3,0,0,82,21,Active,0,,
CX-100338,Aurora Mutual,Healthcare,LATAM,Brazil,Mid-Market,1775,2025-09-22,9,Annual,69800,84,46,0.548,4,Enlighten AI (Copilot / Autopilot); IVR / Voice; Interaction Analytics; Quality Management,Yes,No,4.8,27038,-1.4,5.8,Yes,63,Dana Levi,4,5,1,3.77,4,8.4,0,35,-7000,71,30,Active,0,,
CX-100339,Sterling Financial,Financial Services,North America,United States,Mid-Market,517,2023-05-25,37,Multi-Year,176000,168,81,0.482,3,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Recording & Compliance,Yes,No,3.9,26836,11.1,5.5,Yes,64,Noa Cohen,2,0,0,4.67,4,11.8,0,0,8800,70,26,Active,0,,
CX-100340,Keystone Services,Retail,EMEA,United Kingdom,SMB,51,2022-10-24,44,Annual,43400,29,12,0.414,1,Feedback Management,No,No,0.8,3103,-17.3,4.2,No,194,Unassigned,0,0,0,3.35,1,22.2,0,0,8700,30,61,Churned,1,2025-11-23,Champion left
CX-100341,Atlas Retail Co,Hospitality,APAC,Australia,Mid-Market,2963,2026-04-23,2,Multi-Year,175400,193,97,0.503,6,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Feedback Management; Quality Management; Recording & Compliance; Workforce Management (WFM),No,Yes,12.0,25548,0.3,4.3,Yes,54,Unassigned,0,6,0,3.39,10,32.3,0,62,8800,44,50,Active,0,,
CX-100342,Vertex Retail Co,Telecom,North America,Canada,SMB,272,2023-02-22,40,Annual,22200,19,13,0.684,1,Workforce Management (WFM),No,No,6.0,6150,-8.2,3.9,Yes,27,Diego Alvarez,1,12,3,4.38,0,7.2,9.0,29,0,67,31,Active,0,,
CX-100343,Keystone Solutions,Technology / SaaS,EMEA,Germany,SMB,40,2025-04-23,14,Annual,46100,49,49,1.0,4,Feedback Management; IVR / Voice; Interaction Analytics; Quality Management,No,No,1.8,18366,5.5,2.2,Yes,59,Unassigned,0,10,2,4.91,8,15.6,18.0,0,2300,66,37,Active,0,,
CX-100344,Vantage Telecom,Retail,North America,United States,Mid-Market,2605,2023-01-23,41,Multi-Year,192400,184,86,0.467,5,ACD (Omnichannel Routing); Feedback Management; Quality Management; Recording & Compliance; Workforce Management (WFM),No,No,2.8,48609,17.6,4.7,Yes,53,Unassigned,0,8,0,3.09,8,8.7,0,34,19200,64,46,Active,0,,
CX-100345,Maple Digital,Retail,North America,Canada,Mid-Market,1414,2020-02-24,76,Multi-Year,145900,125,69,0.552,6,ACD (Omnichannel Routing); Feedback Management; Interaction Analytics; Quality Management; Recording & Compliance; Workforce Management (WFM),No,No,1.8,36069,16.9,1.9,Yes,21,Dana Levi,3,16,2,4.34,8,8.7,0,0,-14600,70,33,Active,0,,
CX-100346,Vantage Digital,Hospitality,North America,United States,Mid-Market,830,2024-02-22,28,Monthly,235200,260,190,0.731,6,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Performance Management; Quality Management; Recording & Compliance,Yes,Yes,49.1,49885,-6.9,1.7,Yes,48,Sofia Marin,2,2,0,3.84,7,2.8,0,0,0,82,25,Active,0,,
CX-100347,Ironwood Solutions,Hospitality,North America,United States,SMB,132,2024-01-23,29,Annual,45500,38,28,0.737,1,Recording & Compliance,No,No,2.8,6803,-15.7,1.7,Yes,47,Marcus Reed,4,12,1,2.77,7,28.2,8.5,0,-4600,67,32,Active,0,,
CX-100348,Atlas Industries,Financial Services,North America,Canada,Enterprise,56227,2023-01-23,41,Annual,2530900,3444,3444,1.0,7,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); IVR / Voice; Performance Management; Quality Management; Recording & Compliance,Yes,Yes,35.9,1629303,-10.5,2.0,Yes,44,Aisha Khan,2,19,0,4.82,4,28.4,2.6,0,0,87,18,Active,0,,
CX-100349,Pioneer Partners,Retail,EMEA,United Kingdom,Mid-Market,1386,2025-01-22,17,Monthly,100700,100,88,0.88,4,Feedback Management; IVR / Voice; Quality Management; Recording & Compliance,No,No,7.9,45355,4.0,3.6,No,128,Dana Levi,0,13,0,3.3,6,5.6,0,0,-10100,52,52,Active,0,,
CX-100350,Pioneer Insurance,Insurance,North America,United States,SMB,56,2022-11-23,43,Annual,12800,10,8,0.8,3,ACD (Omnichannel Routing); IVR / Voice; Interaction Analytics,No,No,7.4,2760,-0.3,0.8,Yes,70,Liam O'Brien,0,2,1,4.11,4,2.4,0,0,600,77,17,Active,0,,
CX-100351,Harbor Partners,Hospitality,North America,United States,Enterprise,82161,2023-02-22,40,Multi-Year,2705500,2708,953,0.352,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); IVR / Voice; Quality Management,Yes,No,3.5,755407,-51.6,0.8,Yes,30,Noa Cohen,1,4,0,4.16,5,18.5,8.0,0,0,65,34,Churned,1,2026-05-21,Low adoption / shelfware
CX-100352,Sable Communications,Retail,North America,Canada,SMB,277,2022-09-23,45,Annual,14700,15,15,1.0,6,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Performance Management; Recording & Compliance,Yes,Yes,30.2,9212,-8.8,6.4,No,175,Dana Levi,2,16,0,2.65,6,6.8,0,0,1500,38,49,Active,0,,
CX-100353,Harbor Group,Travel,APAC,India,SMB,133,2025-03-23,15,Monthly,44500,37,33,0.892,1,Feedback Management,No,No,0.0,13248,-7.1,4.5,No,77,Liam O'Brien,1,20,2,5.0,4,15.0,5.6,0,0,45,53,Churned,1,2026-03-07,Reliability / outages
CX-100354,Maple Airlines,Financial Services,North America,Canada,SMB,98,2025-08-22,10,Multi-Year,82400,60,35,0.583,2,ACD (Omnichannel Routing); Recording & Compliance,No,No,5.2,9986,28.3,1.7,Yes,64,Marcus Reed,3,9,0,3.19,0,27.4,12.4,3,8200,68,30,Active,0,,
CX-100355,Apex Financial,Technology / SaaS,EMEA,Germany,Mid-Market,562,2022-11-23,43,Annual,184500,183,108,0.59,5,Enlighten AI (Copilot / Autopilot); IVR / Voice; Performance Management; Quality Management; Recording & Compliance,Yes,No,1.3,46869,-19.2,0.9,Yes,50,Liam O'Brien,0,8,0,4.29,10,18.5,0,0,0,78,21,Churned,1,2025-02-15,M&A / consolidation
CX-100356,Vantage Partners,Financial Services,North America,Canada,Mid-Market,627,2023-04-24,38,Annual,128600,139,89,0.64,2,Performance Management; Quality Management,No,No,4.4,49459,23.6,1.9,Yes,51,Priya Nair,1,7,0,4.06,6,31.9,0,0,0,81,14,Active,0,,
CX-100357,Granite Industries,Financial Services,LATAM,Brazil,Mid-Market,2022,2022-10-24,44,Annual,116400,110,92,0.836,3,Digital Channels (Chat/Email/Social); IVR / Voice; Quality Management,No,Yes,46.6,34467,6.5,0.5,Yes,37,Priya Nair,1,7,3,4.75,4,27.3,9.6,0,0,67,28,Active,0,,
CX-100358,Aurora Communications,Retail,North America,Canada,Mid-Market,574,2025-03-23,15,Monthly,365100,367,234,0.638,3,ACD (Omnichannel Routing); Feedback Management; IVR / Voice,No,No,6.4,69678,-8.1,3.8,Yes,69,Liam O'Brien,1,24,0,4.17,6,4.1,0,16,-36500,50,51,Churned,1,2025-10-08,Poor support experience
CX-100359,Crimson Financial,Healthcare,North America,United States,Enterprise,20062,2019-08-26,82,Multi-Year,2023600,2050,1832,0.894,3,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Recording & Compliance,Yes,Yes,45.0,368006,-3.2,3.7,Yes,31,Kenji Watanabe,2,4,0,3.88,0,10.5,12.7,0,101200,83,14,Active,0,,
CX-100360,Catalyst Services,Financial Services,APAC,Japan,Enterprise,78877,2023-10-24,32,Multi-Year,870600,935,690,0.738,7,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Performance Management; Quality Management; Workforce Management (WFM),Yes,No,7.9,188331,12.7,0.6,Yes,22,Kenji Watanabe,1,0,1,4.9,9,17.0,0,0,174100,86,16,Active,0,,
CX-100361,Vantage Services,Retail,North America,United States,Mid-Market,624,2024-11-22,19,Monthly,219700,179,154,0.86,3,ACD (Omnichannel Routing); Interaction Analytics; Quality Management,No,No,4.3,68277,-18.9,4.8,Yes,30,Noa Cohen,1,16,0,3.64,3,18.4,0,0,43900,52,42,Active,0,,
CX-100362,Sterling Partners,Utilities,North America,Canada,SMB,268,2024-05-23,25,Annual,57700,57,47,0.825,1,Quality Management,No,No,0.1,27434,8.6,2.2,Yes,70,Marcus Reed,2,2,1,3.77,9,23.6,3.3,1,5800,86,17,Active,0,,
CX-100363,Brightline Brands,Healthcare,North America,Canada,SMB,115,2025-04-23,14,Annual,15400,15,13,0.867,3,Digital Channels (Chat/Email/Social); Quality Management; Recording & Compliance,No,Yes,57.8,3200,-16.7,6.1,Yes,24,Kenji Watanabe,1,20,0,3.57,5,32.0,3.2,0,0,73,30,Active,0,,
CX-100364,Pioneer Labs,Healthcare,EMEA,Germany,SMB,280,2025-05-23,13,Annual,28700,24,16,0.667,4,ACD (Omnichannel Routing); Performance Management; Quality Management; Recording & Compliance,No,No,2.3,3473,1.2,0.8,Yes,65,Sofia Marin,1,18,0,3.7,8,24.7,4.4,0,0,75,31,Active,0,,
CX-100365,Vertex Bank,Healthcare,APAC,Japan,SMB,230,2025-05-23,13,Multi-Year,17200,19,15,0.789,2,Feedback Management; Recording & Compliance,No,No,6.9,6171,1.3,5.1,Yes,61,Aisha Khan,0,7,3,4.33,8,25.7,0,0,3400,65,31,Active,0,,
CX-100366,Catalyst Networks,Retail,APAC,Australia,Enterprise,37437,2025-06-23,12,Multi-Year,1708000,2195,1943,0.885,5,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Performance Management; Quality Management; Recording & Compliance,Yes,No,4.2,647632,-16.5,1.7,Yes,41,Marcus Reed,3,17,0,4.03,6,0.0,14.8,0,0,73,27,Active,0,,
CX-100367,Northwind Group,Telecom,North America,United States,Enterprise,27256,2023-08-24,34,Annual,2049600,2741,1601,0.584,7,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Feedback Management; Interaction Analytics; Performance Management; Quality Management; Recording & Compliance,No,Yes,2.8,584437,-2.7,5.0,No,142,Dana Levi,2,18,0,5.0,0,29.1,7.9,13,-205000,51,44,Active,0,,
CX-100368,Quantum Brands,Retail,North America,United States,Mid-Market,1552,2022-04-24,50,Multi-Year,405500,321,299,0.931,4,ACD (Omnichannel Routing); Interaction Analytics; Performance Management; Workforce Management (WFM),No,No,7.4,141620,-0.5,0.7,No,193,Liam O'Brien,2,3,2,3.27,3,19.6,4.4,0,0,66,37,Active,0,,
